,title,date,stock
7735,"Green Brick Partners Q1 EPS $0.320 Beats $0.240 Estimate, Sales $213.300M Beat $204.500M Estimate",2020-05-11 17:13:00-04:00,GRBK
7736,"EnviroStar, Inc. Common Stock Q3 EPS $0.00 Down From $0.04 YoY, Sales $59.000M Down From $59.290M YoY",2020-05-11 17:13:00-04:00,EVI
7737,First Community Q1 EPS $0.440 Down From $0.600 YoY,2020-05-11 17:12:00-04:00,FCBC
7738,"Advanced Emissions Solns Q1 EPS $(0.110) Does Not Compare To $0.620 Estimate, Sales $12.260M Miss $16.540M Estimate",2020-05-11 17:10:00-04:00,ADES
7739,"Phoenix New Media Q1 EPS $(0.150), Sales $38.800M Down From $42.448M YoY",2020-05-11 17:08:00-04:00,FENG
7740,"Lydall Q1 EPS $0.200 Beats $(0.090) Estimate, Sales $200.527M Beat $194.170M Estimate",2020-05-11 17:07:00-04:00,LDL
7741,"Medley Capital Q2 Net Investment Loss $0.08/Share, Net Asset Value $2.60/Share",2020-05-11 17:07:00-04:00,MCC
7742,"Inovio Q1 Results Miss Estimates, Coronavirus Vaccine Program On Track",2020-05-11 17:07:00-04:00,AZN
7743,"Summit Hotel Properties Q1 Adj. FFO $0.13 vs $0.31 In Same Qtr. Last Year, EPS $(0.18) vs $0.09 Year Over Year",2020-05-11 17:06:00-04:00,INN
7744,Microvision shares are trading higher as traders circulate an unknown source article from Florida Independent titled 'Microsoft's Acquisition of Microvision Confirmed.',2020-05-11 17:06:00-04:00,MVIS
7745,"Pingtan Marine Enterprise Q1 EPS $0.100 Up From $(0.020) YoY, Sales $17.300M Down From $18.424M YoY",2020-05-11 17:05:00-04:00,PME
7746,"Ring Energy Q1 EPS $0.640 Up From $0.170 YoY, Sales $39.570M Miss $41.860M Estimate",2020-05-11 17:04:00-04:00,REI
7747,"Cannabis Stock Gainers And Losers From May 11, 2020",2020-05-11 17:02:00-04:00,CARA
7748,The Chefs' Warehouse Inc. Announces Proposed Public Offering of Common Stock,2020-05-11 17:02:00-04:00,CHEF
7749,Akebia Therapeutics shares are trading lower after the company announced a proposed $100 million public offering of common stock.,2020-05-11 17:00:00-04:00,AKBA
7750,RPT Realty Q1 FFO $0.250 Down From $0.270 YoY,2020-05-11 17:00:00-04:00,RPT
7751,Unum Therapeutics Q1 EPS $(0.20) Up From $(0.39) YoY,2020-05-11 16:59:00-04:00,UNM
7752,Lexington Realty Trust Announces A 15 Million Share Common Stock Offering,2020-05-11 16:59:00-04:00,LXP
7753,"American Financial Group Q1 EPS $1.880 Beats $1.850 Estimate, Sales $1.209B Miss $1.280B Estimate",2020-05-11 16:56:00-04:00,AFG
7754,Brett J. Hart Named President Of United Airlines,2020-05-11 16:56:00-04:00,UAL
7755,Microvision Shares Spike In After Hours On Volume As Traders Circulate May 10-Dated Report From Unknown Source Florida Independent 'Microsoft's Acquisition of Microvision Confirmed',2020-05-11 16:54:00-04:00,MVIS
7756,CIM Commercial Trust Q1 FFO $(0.100) Up From $(0.970) YoY,2020-05-11 16:53:00-04:00,CMCT
7757,National Western Life Gr Q1 Sales $52.500M Down From $217.909M YoY,2020-05-11 16:50:00-04:00,NWLI
7758,Investors Real Estate Q4 Core FFO $0.900 Up From $0.770 YoY,2020-05-11 16:50:00-04:00,IRET
7759,Cherry Hill Mortgage Q1 EPS $0.470 Down From $0.600 YoY,2020-05-11 16:49:00-04:00,CHMI
7760,Ambac Financial Group Q1 Adj. EPS $(5.750) Down From $(1.910) YoY,2020-05-11 16:49:00-04:00,AMBC
7761,Ameren Reaffirms FY20 EPS Guidance $3.40-$3.60,2020-05-11 16:49:00-04:00,AEE
7762,"Ameren Q1 EPS $0.590 Misses $0.710 Estimate, Sales $1.440B Miss $1.610B Estimate",2020-05-11 16:48:00-04:00,AEE
7763,Rexford Industrials Announced A 6.250M Share Common Stock Offering,2020-05-11 16:48:00-04:00,REXR
7764,Trump Says Not In Favor Of Reopening China Trade Deal,2020-05-11 16:48:00-04:00,FXI
7765,Centrus Energy Q1 EPS $0.950 Up From $(2.400) YoY,2020-05-11 16:47:00-04:00,LEU
7766,"Marchex Q1 EPS $(0.100) Misses $(0.030) Estimate, Sales $24.800M Beat $23.310M Estimate",2020-05-11 16:46:00-04:00,MCHX
7767,"Cooper-Standard Holdings Q1 Adj. EPS $(2.160) May Not Compare To $(0.810) Estimate, Sales $654.900M Miss $730.000M Estimate",2020-05-11 16:44:00-04:00,CPS
7768,"Howard Hughes Q1 EPS $(2.880) Does Not Compare To $(0.170) Estimate, Sales $175.175M Miss $206.940M Estimate",2020-05-11 16:42:00-04:00,HHC
7769,"Tidewater Q4 EPS $(0.200) Beats $(0.270) Estimate, Sales $116.400M Beat $112.470M Estimate",2020-05-11 16:42:00-04:00,TDW
7770,"Sunoco Q1 EPS $(1.780) Misses $0.740 Estimate, Sales $3.272B Miss $3.760B Estimate",2020-05-11 16:42:00-04:00,SUN
7771,"ScanSource Q3 Adj. EPS $0.370 Misses $0.460 Estimate, Adj. Sales $744.600M Beat $737.850M Estimate",2020-05-11 16:42:00-04:00,SCSC
7772,"Elon Musk Tweets: 'Tesla is restarting production today against Alameda County rules. I will be on the line with everyone else. If anyone is arrested, I ask that it only be me.'",2020-05-11 16:40:00-04:00,TSLA
7773,Pennant Park Investment Q2 EPS $0.150 Misses $0.160 Estimate,2020-05-11 16:39:00-04:00,PNNT
7774,"Hertz Global Holdings Q1 Adj. EPS $(1.780) Down From $(0.870) YoY, Sales $1.923B Down From $2.107B YoY",2020-05-11 16:38:00-04:00,HTZ
7775,Catalyst Pharmaceuticals shares are trading lower after the company reported worse-than-expected Q1 sales results.,2020-05-11 16:38:00-04:00,CPRX
7776,Information Services Group Says Targeting Q2 Sales $53M-$55M,2020-05-11 16:37:00-04:00,III
7777,"Diodes Q1 EPS $0.460 Misses $0.480 Estimate, Sales $280.717M Miss $284.770M Estimate",2020-05-11 16:37:00-04:00,DIOD
7778,"Information Services Q1 Adj. EPS $0.020 Misses $0.040 Estimate, Sales $64.000M Miss $64.140M Estimate",2020-05-11 16:36:00-04:00,III
7779,BlackRock TCP Capital Q1 Net Investment Income $0.380/Share Beats $0.370 Estimate,2020-05-11 16:36:00-04:00,TCPC
7780,PennantPark Floating Rate Q2 Net Investment Income $0.300/Share Beats $0.290 Estimate,2020-05-11 16:35:00-04:00,PFLT
7781,"Quaker Chemical Q1 Adj. EPS $1.380 Beats $1.100 Estimate, Sales $378.561M Beat $362.760M Estimate",2020-05-11 16:35:00-04:00,KWR
7782,"Ferro Q1 EPS $0.260 Beats $0.120 Estimate, Sales $252.300M Beat $246.320M Estimate",2020-05-11 16:35:00-04:00,FOE
7783,"BBX Capital Q1 EPS $(0.310) May Not Compare To $(0.010) Estimate, Sales $204.100M Miss $204.470M Estimate",2020-05-11 16:33:00-04:00,BBX
7784,"GP Strategies Q1 GAAP EPS $(0.080), Adj. EPS $(0.03) Misses $0.080 Estimate, Sales $128.300M Miss $132.840M Estimate",2020-05-11 16:33:00-04:00,GPX
7785,Calavo Growers Appoints Kevin Manion as Chief Financial Officer,2020-05-11 16:32:00-04:00,CVGW
7786,"Acceleron Pharma Q1 Net Loss $50.9M, Sales $4.300M Miss $5.260M Estimate",2020-05-11 16:32:00-04:00,XLRN
7787,"Inter Parfums Q1 EPS $0.320 Misses $0.430 Estimate, Sales $144.800M Miss $157.840M Estimate",2020-05-11 16:31:00-04:00,IPAR
7788,Q2 Holdings Reports $275M Follow-On Common Stock Offering,2020-05-11 16:31:00-04:00,QTWO
7789,"American Vanguard Q1 EPS $0.020 Misses $0.040 Estimate, Sales $96.000M Miss $98.930M Estimate",2020-05-11 16:30:00-04:00,AVD
7790,PNC To Sell Investment In Blackrock Through Registered Direct Offering And Related Buyback By Blackrock; PNC Currently Holds 34.8M Common And Series B Preferred Shares,2020-05-11 16:30:00-04:00,BLK
7791,"Marrone Bio Innovations Q1 EPS $(0.050) Misses $(0.030) Estimate, Sales $9.650M Miss $10.110M Estimate",2020-05-11 16:29:00-04:00,MBII
7792,"Encore Capital Gr Q1 EPS $(0.190) Down From $1.460 YoY, Sales $357.365M Beat $322.950M Estimate",2020-05-11 16:27:00-04:00,ECPG
7793,Iridex Withdraws Its FY20 Guidance,2020-05-11 16:26:00-04:00,IRIX
7794,"Wolverine Worldwide Increases Liquidity, Primarily Through Amendment Of Senior Credit Facility For $171M, Sale Of $300M 6.375% Senior Notes Due 2025",2020-05-11 16:26:00-04:00,WWW
7795,"Iridex Q1 EPS $(0.120) Beats $(0.160) Estimate, Sales $9.000M Miss $9.760M Estimate",2020-05-11 16:25:00-04:00,IRIX
7796,"Catalyst Pharmaceuticals Q1 EPS $0.100 Beats $0.090 Estimate, Sales $29.100M Miss $31.460M Estimate",2020-05-11 16:24:00-04:00,CPRX
7797,"Rockwell Medical Q1 EPS $(0.120), Inline, Sales $15.900M Beat $15.800M Estimate",2020-05-11 16:24:00-04:00,RMTI
7798,"ChemoCentryx Q1 EPS $(0.350) Misses $(0.300) Estimate, Sales $6.008M Miss $8.750M Estimate",2020-05-11 16:24:00-04:00,CCXI
7799,"RCM Technologies Q1 EPS $(0.450) Down From $0.110 YoY, Sales $45.033M Miss $49.290M Estimate",2020-05-11 16:23:00-04:00,RCMT
7800,Tanger Factory Outlet Q1 FFO $0.500 Down From $0.570 YoY,2020-05-11 16:22:00-04:00,SKT
7801,"Alphatec Holdings Q1 EPS $(0.330) May Not Compare To $(0.210) Estimate, Sales $29.100M Miss $29.420M Estimate",2020-05-11 16:22:00-04:00,ATEC
7802,"Park City Gr Q3 EPS $0.010 Misses $0.020 Estimate, Sales $4.633M Miss $4.700M Estimate",2020-05-11 16:22:00-04:00,PCYG
7803,Reeds Reaffirms Its FY20 Guidance,2020-05-11 16:21:00-04:00,REED
7804,"Misonix Q3 EPS $(0.340) Misses $(0.320) Estimate, Sales $17.903M Miss $18.580M Estimate",2020-05-11 16:21:00-04:00,MSON
7805,"j2 Global Q1 Adj. EPS $1.400 Beats $1.390 Estimate, Sales $332.400M Beat $331.980M Estimate",2020-05-11 16:20:00-04:00,JCOM
7806,"Reeds Q1 EPS $(0.050) Beats $(0.060) Estimate, Sales $9.500M Beat $8.660M Estimate",2020-05-11 16:20:00-04:00,REED
7807,Simon Property Group Q1 FFO $2.780 Down From $3.040 YoY,2020-05-11 16:19:00-04:00,SPG
7808,"RCI Hospitality Holdings Q1 EPS $0.620 Misses $0.640 Estimate, Sales $48.394M Beat $48.000M Estimate",2020-05-11 16:18:00-04:00,RICK
7809,Inovio Pharmaceuticals shares are trading lower after the company reported worse-than-expected Q1 EPS and sales results.,2020-05-11 16:17:00-04:00,INO
7810,"Genpact Q1 Adj. EPS $0.530 Beats $0.450 Estimate, Sales $923.192M Beat $894.390M Estimate",2020-05-11 16:17:00-04:00,G
7811,"Fate Therapeutics Q1 EPS $(0.440) Misses $(0.390) Estimate, Sales $2.515M Beat $1.800M Estimate",2020-05-11 16:17:00-04:00,FATE
7812,"Intl Flavors & Fragrances Q1 Adj. EPS $1.620 Beats $1.590 Estimate, Sales $1.347B Beat $1.310B Estimate",2020-05-11 16:17:00-04:00,IFF
7813,Green Dot Withdraws FY20 Guidance,2020-05-11 16:16:00-04:00,GDOT
7814,"Federal Agricultural Q1 EPS $1.870 Misses $2.240 Estimate, Sales $49.733M Up From $44.729M YoY",2020-05-11 16:16:00-04:00,AGM
7815,"Green Dot Q1 Adj. EPS $1.130 Beats $0.950 Estimate, Sales $362.200M Beat $323.830M Estimate",2020-05-11 16:16:00-04:00,GDOT
7816,"AcelRx Pharmaceuticals Q1 EPS $(0.200) Misses $(0.170) Estimate, Sales $386.000K Up From $265.000K YoY",2020-05-11 16:16:00-04:00,ACRX
7817,"Radiant Logistics Q3 Adj. EPS $0.080 Down From $0.110 YoY, Sales $177.200M Down From $206.048M YoY",2020-05-11 16:15:00-04:00,RLGT
7818,"Cormedix Q1 EPS $(0.210) Beats $(0.230) Estimate, Sales $75.054K Miss $170.000K Estimate",2020-05-11 16:15:00-04:00,CRMD
7819,"QuickLogic Q1 EPS $(0.370) Misses $(0.290) Estimate, Sales $2.200M Miss $2.230M Estimate",2020-05-11 16:14:00-04:00,QUIK
7820,CymaBay Therapeutics shares are trading higher after the company reported better-than-expected Q1 EPS results.,2020-05-11 16:14:00-04:00,CBAY
7821,YRC Worldwide shares are trading higher after the company reported better-than-expected Q1 EPS and sales results.,2020-05-11 16:14:00-04:00,YRCW
7822,"Sientra Q1 EPS $(0.570) Misses $(0.490) Estimate, Sales $16.900M Miss $17.830M Estimate",2020-05-11 16:13:00-04:00,SIEN
7823,Akebia Therapeutics Announces Proposed $100M Public Offering of Common Stock,2020-05-11 16:13:00-04:00,AKBA
7824,"American Public Education Q1 EPS $0.160 Misses $0.170 Estimate, Sales $74.600M Beat $74.220M Estimate",2020-05-11 16:13:00-04:00,APEI
7825,Halozyme Therapeutics shares are trading lower after the company reported worse-than-expected Q1 EPS and sales results.,2020-05-11 16:12:00-04:00,HALO
7826,"TripAdvisor shares are trading lower, potentially on continued weakness after the company reported worse-than-expected Q1 results on Friday, with several analysts lowering price targets early Monday. The travel sector has been heavily impacted by the coronavirus pandemic, and the reopening of some US states has led to concerns over a resurgence in cases.",2020-05-11 16:12:00-04:00,TRIP
7827,"BSQUARE Q1 EPS $(0.040) Up From $(0.220) YoY, Sales $16.700M Up From $15.096M YoY",2020-05-11 16:12:00-04:00,BSQR
7828,"Omeros Q1 EPS $(0.530) Misses $(0.340) Estimate, Sales $23.537M Miss $30.270M Estimate",2020-05-11 16:12:00-04:00,OMER
7829,II-VI shares are trading higher after the company reported better-than-expected Q3 sales results.,2020-05-11 16:11:00-04:00,IIVI
7830,"Retrophin Q1 Adj. EPS $(0.200) Beats $(0.670) Estimate, Sales $47.800M Beat $43.430M Estimate",2020-05-11 16:11:00-04:00,RTRX
7831,"Durect Q1 EPS $(0.050) Misses $(0.040) Estimate, Sales $2.800M May Not Compare To $7.190M Estimate",2020-05-11 16:10:00-04:00,DRRX
7832,"Ensign Group Reaffirms FY20 EPS Guidance Of $2.50-$2.48, Sales Guidance $2.42B-$2.45B",2020-05-11 16:10:00-04:00,ENSG
7833,"Inovio Pharmaceuticals Q1 EPS $(0.260) Misses $(0.220) Estimate, Sales $1.300M Miss $1.910M Estimate",2020-05-11 16:09:00-04:00,INO
7834,"Ensign Group Q1 EPS $0.730 Beats $0.620 Estimate, Sales $589.613M Beat $582.820M Estimate",2020-05-11 16:08:00-04:00,ENSG
7835,"II-VI Sees Q4 Adj. EPS $0.50-$0.70, Sales $650M-$700M",2020-05-11 16:08:00-04:00,IIVI
7836,"II-VI Q3 Adj. EPS $0.470 Down From $0.620 YoY, Sales $627.000M Beat $575.360M Estimate",2020-05-11 16:07:00-04:00,IIVI
7837,"Extreme Networks Q3 Adj. EPS $(0.140), Inline, Sales $209.500M Miss $209.940M Estimate",2020-05-11 16:06:00-04:00,EXTR
7838,"Cara Therapeutics Q1 EPS $(0.620), Inline, Sales $8.093M Beat $4.760M Estimate",2020-05-11 16:06:00-04:00,CARA
7839,"Ethan Allen Interiors Q3 EPS $0.020 Misses $0.060 Estimate, Sales $149.774M Miss $152.090M Estimate",2020-05-11 16:06:00-04:00,ETH
7840,"Novavax Q1 EPS $(0.580) Beats $(0.780) Estimate, Sales $3.377M Beat $1.740M Estimate",2020-05-11 16:05:00-04:00,NVAX
7841,Prospect Capital Q3 EPS $0.190 Beats $0.140 Estimate,2020-05-11 16:05:00-04:00,PSEC
7842,CymaBay Therapeutics Q1 EPS $(0.190) Beats $(0.300) Estimate,2020-05-11 16:04:00-04:00,CBAY
7843,Novavax To Receive Up To $388M Funding From CEPI For COVID-19 Coronavirus Vaccine Development And Manufacturing,2020-05-11 16:03:00-04:00,NVAX
7844,"Sangamo Therapeutics Q1 EPS $(0.370) Misses $(0.290) Estimate, Sales $13.076M Miss $22.740M Estimate",2020-05-11 16:03:00-04:00,SGMO
7845,"Halozyme Sees FY20 GAAP EPS $0.60-$0.75, Sales $230M-$245M",2020-05-11 16:02:00-04:00,HALO
7846,"Scientific Games Q1 EPS $(1.690) May Not Compare To $(0.110) Estimate, Sales $725.000M Miss $792.580M Estimate",2020-05-11 16:02:00-04:00,SGMS
7847,"YRC Worldwide Q1 EPS $0.130 Beats $(0.570) Estimate, Operating Sales $1.150B Beat $1.140B Estimate",2020-05-11 16:02:00-04:00,YRCW
7848,"Endologix Q1 EPS $(0.900) Misses $(0.240) Estimate, Sales $28.510M Miss $29.700M Estimate",2020-05-11 16:02:00-04:00,ELGX
7849,"Halozyme Therapeutics Q1 EPS $(0.040) Misses $(0.020) Estimate, Sales $25.354M Miss $42.960M Estimate",2020-05-11 16:01:00-04:00,HALO
7850,"Frank's International Q1 Adj. EPS $(0.040), Inline, Sales $123.500M Miss $134.460M Estimate",2020-05-11 16:01:00-04:00,FI
7851,"TG Therapeutics Q1 EPS $(0.480) Down From $(0.430) YoY, Sales $38.000K, Same YoY",2020-05-11 16:01:00-04:00,TGTX
7852,"icad Q1 EPS $(0.200) Misses $(0.130) Estimate, Sales $6.551M Miss $7.710M Estimate",2020-05-11 16:01:00-04:00,ICAD
7853,"Cabot Q2 EPS $0.770 Beats $0.710 Estimate, Sales $710.000M Miss $766.940M Estimate",2020-05-11 16:00:00-04:00,CBT
7854,"GW Pharmaceuticals Q2 EPS $(0.020) Beats $(0.850) Estimate, Sales $120.535M Beat $108.360M Estimate",2020-05-11 16:00:00-04:00,GWPH
7855,"'A Movie Studio Could Buy AMC, Even if Amazon Isn't Interested' -Barron's Article",2020-05-11 15:55:00-04:00,AMC
7856,'Wynn Las Vegas Makes Moves Toward May 26 Reopening' -Post From Vital Vegas,2020-05-11 15:44:00-04:00,LVS
7857,California Governor Newsom Says Will Look Into Tesla Reopening Related To Possible Violation Of Public Health Order,2020-05-11 15:43:00-04:00,TSLA
7858,"Tesla Tells California Factory Employees Furlough Has Ended, Employees Back To Normal Employment Status As Of Sunday",2020-05-11 15:40:00-04:00,TSLA
7859,California Governor Says Tesla's California Plant Could Open As Soon As Next Week,2020-05-11 15:31:00-04:00,TSLA
7860,Mylan Shares Fall To Session Low As CEO Interviews On CNBC,2020-05-11 15:22:00-04:00,MYL
7861,Boyd Gaming Vs. Penn National: Which Stock Is The Better Casino Rebound Trade?,2020-05-11 15:16:00-04:00,BYD
7862,Why Nvidia Has A New Street-High Price Target,2020-05-11 15:06:00-04:00,NVDA
7863,Mid-Afternoon Market Update: NASDAQ Rises Over 100 Points; Amneal Pharmaceuticals Shares Surge On Upbeat Results,2020-05-11 15:02:00-04:00,CYTK
7864,"Meredith Corp. 8-K Shows Co. To Delay Filing Of 10-Q For Qtr. Ended Mar. 31, 2020 Amid Impact From Coronavirus",2020-05-11 15:00:00-04:00,MDP
7865,"UPDATE: Meredith SAys Expects To Fil 10-Q On Or Near May 18, 2020 But No Later Than Jun. 24, 2020",2020-05-11 15:00:00-04:00,MDP
7866,MiMedx Shares Quiet Amid Headline Co. Returned $10M IN Taxpayer Relief Funds,2020-05-11 14:58:00-04:00,MDXG
7867,UPDATE: European Medicines Authority Says Has Added Treatment Duration Of 5 Days For Gilead's Remdesivir Alongside 10-Day Course,2020-05-11 14:52:00-04:00,GILD
7868,European Medicine Authority Recommends Expanding Gilead's Remdesivir Compassionate Use To Patients Not On Mechanical Ventilation,2020-05-11 14:47:00-04:00,GILD
7869,'Tesla has already started making cars again at its California factory' -The Verge,2020-05-11 14:37:00-04:00,TSLA
7870,Why Salesforce's Stock Is Trading Higher Today,2020-05-11 14:28:00-04:00,CRM
7871,Why Eli Lilly's Stock Is Trading Higher Today,2020-05-11 14:26:00-04:00,LLY
7872,"'Amazon needs movies more than a multiplex' -BNN Bloomberg; Mentions 'Lions Gate Entertainment Corp., ViacomCBS Inc.'s Paramount Pictures, Sony Pictures and Metro-Goldwyn-Mayer Inc. are all options and may be willing sellers'",2020-05-11 14:25:00-04:00,AMZN
7873,"SunTrust Robinson Humphrey Maintains Hold on Sunstone Hotel Invts, Lowers Price Target to $7",2020-05-11 13:57:00-04:00,SHO
7874,Eli Lilly shares are trading higher amid strength in the healthcare sector. The company late Friday announced FDA approval for Retevmo in patients with advanced RET-driven lung and thyroid cancers.,2020-05-11 13:57:00-04:00,LLY
7875,"SunTrust Robinson Humphrey Maintains Buy on SeaWorld Entertainment, Lowers Price Target to $18",2020-05-11 13:56:00-04:00,SEAS
7876,"SunTrust Robinson Humphrey Maintains Hold on Public Storage, Lowers Price Target to $195",2020-05-11 13:54:00-04:00,PSA
7877,"'Volvo will introduce XC100 Recharge as sleeker, full-size all-electric SUV' -Electrek Report",2020-05-11 13:54:00-04:00,TSLA
7878,Salesforce shares are trading higher after JMP analysts maintained an Outperform rating on the stock and raised their price target from $172 to $191. Software and technology names have been strong recently despite market volatility.,2020-05-11 13:51:00-04:00,CRM
